,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
2046,35,416,1,6,2,23,0,239,11,2843.0,9912.0,6606.9612
2047,5,397,1,7,0,28,0,131,5,2929.0,6718.0,4944.517725
2048,10,55,0,3,0,96,0,238,2,1299.0,2793.0,2251.5144960000002
2049,3,24,1,6,0,14,1,245,11,4887.0,7407.0,959.7180186
2050,37,73,1,4,0,20,0,634,11,1801.0,2541.0,2744.223725
2051,49,103,0,9,1,26,1,278,16,10160.0,14649.0,1900.58911875
2052,39,463,1,8,0,100,0,159,10,2206.0,3376.0,2886.352225
2053,17,93,0,4,2,32,0,631,10,3025.0,5038.0,4654.863675
2054,49,57,0,8,0,17,0,121,7,1907.0,10789.0,6472.7926560000005
2055,35,456,1,7,0,85,1,133,8,2684.0,9087.0,890.4713663999999
2056,48,1,0,0,0,40,0,369,11,1806.0,4610.0,3499.968075
2057,22,3,0,4,0,12,0,600,7,2294.0,4197.0,3726.817281
2058,42,124,1,3,0,29,1,242,7,2737.0,3784.0,524.4027075
2059,26,452,1,2,2,33,0,160,14,6759.0,8830.0,7945.496475
2060,7,113,1,3,0,15,0,239,8,1835.0,6398.0,4358.354121
2061,7,471,1,3,2,66,0,223,8,2440.0,3211.0,3020.2524
2062,36,24,1,4,0,39,0,485,9,3645.0,5359.0,4978.572375
2063,10,58,1,1,1,46,0,347,13,3150.0,4318.0,4058.587728
2064,38,68,0,9,0,32,1,242,17,1081.0,2562.0,309.215025
2065,18,90,1,5,0,100,0,264,17,1170.0,2109.0,1863.398475
2066,1,443,1,1,0,84,0,270,9,8320.0,12908.0,10745.55328
2067,28,152,1,9,0,70,0,277,14,1876.0,2497.0,6837.21434
2068,4,30,1,9,0,75,0,263,11,1751.0,3634.0,2928.8754
2069,28,236,0,7,0,38,0,113,7,2218.0,6378.0,4402.974975
2070,38,23,0,4,0,78,0,624,17,1739.0,2964.0,2949.705
2071,8,73,1,7,0,75,0,147,7,1194.0,1427.0,1443.8358
2072,9,58,1,1,1,44,0,307,17,3173.0,4020.0,3884.5884960000003
2073,24,137,0,3,0,40,0,225,5,2447.0,6591.0,4639.46915
2074,10,256,1,9,0,46,0,200,14,3465.0,23922.0,13823.628912
2075,13,23,0,7,2,49,0,147,6,649.0,2685.0,1803.384
2076,37,65,1,2,2,25,0,144,7,2499.0,4129.0,3476.6067
2077,1,358,1,7,3,10,0,141,6,4485.0,17008.0,10892.860605
2078,48,58,1,2,0,32,1,134,13,4559.0,6054.0,815.067225
2079,46,30,0,7,0,41,0,116,7,755.0,2765.0,1865.2157280000001
2080,39,407,0,9,0,17,0,265,10,3110.0,4853.0,4252.844673
2081,28,152,1,5,0,46,0,297,14,6160.0,8880.0,7777.433808
2082,3,186,0,9,0,69,0,257,16,1893.0,5844.0,4090.3731
2083,7,447,0,4,0,91,0,473,6,3557.0,5857.0,5108.187392
2084,50,452,0,6,0,80,0,219,9,3372.0,4329.0,3982.4523
2085,20,114,1,9,0,67,0,239,13,1755.0,4114.0,3145.2498
2086,27,23,1,5,1,89,0,200,17,7922.0,13360.0,10702.719104
2087,6,2,1,3,1,16,1,271,8,4797.0,8624.0,1047.92569695
2088,9,58,0,1,0,97,1,346,10,5593.0,7722.0,1036.3820544
2089,13,294,1,9,2,95,0,210,16,1053.0,3554.0,2480.942464
2090,12,104,1,3,0,70,1,216,5,1184.0,5853.0,554.83461
2091,26,236,1,1,0,62,0,252,14,1509.0,6087.0,4014.7668
2092,13,23,1,6,2,35,0,260,9,1456.0,4810.0,2735.374425
2093,41,294,0,9,2,37,0,206,10,1294.0,3533.0,2615.355225
2094,4,198,1,3,2,72,0,221,9,4510.0,6168.0,5509.1619
2095,50,452,0,9,0,70,0,227,16,5322.0,7088.0,6377.5107
2096,38,57,1,0,0,24,0,245,14,2479.0,5151.0,4177.11105
2097,39,58,0,5,2,51,0,264,13,4400.0,6087.0,5479.028352
2098,43,452,1,1,0,94,0,302,5,5880.0,7818.0,7051.396352
2099,16,447,1,6,0,64,0,333,9,3675.0,8624.0,6423.1497
2100,8,445,0,5,0,95,1,271,12,5288.0,8392.0,1052.5040064
2101,35,397,1,2,0,48,1,154,7,2868.0,4481.0,570.9826727999999
2102,12,199,0,3,0,83,0,227,9,3815.0,8096.0,6098.754816
2103,49,38,1,8,3,11,0,129,4,4598.0,8703.0,6781.4817840000005
2104,5,469,1,8,0,77,0,120,8,4306.0,6136.0,5291.7282
2105,48,58,0,9,0,98,1,213,13,4860.0,6211.0,850.9226880000001
2106,48,24,1,7,0,11,1,113,5,5695.0,8328.0,1069.09457985
2107,25,165,1,1,0,47,0,349,6,5741.0,7496.0,6926.852592
2108,4,445,1,2,0,47,0,286,5,2985.0,4502.0,3885.343632
2109,43,3,1,5,0,62,0,223,17,2380.0,5125.0,3942.0612
2110,34,93,0,6,2,79,0,271,13,1148.0,4068.0,2853.5661
2111,11,58,1,2,0,27,0,101,17,3162.0,4599.0,3978.12975
2112,36,423,1,4,0,95,0,610,12,4989.0,9898.0,7946.331008
2113,6,447,1,3,0,58,1,270,7,2369.0,5592.0,633.9103416
2114,44,55,0,9,0,96,0,240,14,908.0,3306.0,2316.11072
2115,30,23,0,6,2,9,0,221,14,1372.0,4663.0,3242.095758
2116,19,57,0,2,0,75,0,173,15,2458.0,4610.0,3675.177
2117,15,126,1,9,0,89,0,213,15,766.0,1522.0,1339.154432
2118,26,450,1,5,0,72,0,211,12,1491.0,10060.0,5933.4957
2119,44,452,1,4,0,5,0,534,9,6949.0,9806.0,8918.148095999999
2120,6,58,1,3,1,43,0,265,5,3138.0,4187.0,3904.1822880000004
2121,25,57,0,3,0,88,0,229,9,1749.0,4897.0,3503.798144
2122,37,85,1,2,2,20,0,152,10,1363.0,3235.0,2398.10075
2123,13,74,0,8,0,29,0,192,10,6316.0,9545.0,8031.301425
2124,38,70,0,5,2,98,0,233,14,1168.0,2920.0,2247.030016
2125,38,446,1,7,0,48,1,128,9,5185.0,7376.0,955.964916
2126,5,30,1,9,0,8,1,146,12,744.0,2012.0,248.47265025
2127,29,80,1,8,2,41,0,164,4,2781.0,7528.0,5286.508416
2128,46,447,1,3,0,42,0,232,8,2855.0,5568.0,4330.088895999999
2129,4,198,0,1,0,82,0,270,11,2691.0,3608.0,3373.669376
2130,30,447,1,3,0,41,0,283,6,3213.0,4180.5,3913.502256
2131,17,452,1,9,0,58,1,297,17,3819.0,4753.0,684.1368216
2132,46,68,0,3,0,25,0,285,1,1776.0,4549.0,3439.20045
2133,33,234,0,2,1,35,0,172,14,8398.0,10605.0,9662.583
2134,36,23,0,9,2,72,0,202,12,2298.0,6740.0,4679.1558
2135,43,57,0,8,0,62,0,144,8,894.0,4560.0,2844.4482
2136,21,451,1,8,0,39,0,159,7,8457.0,11821.0,10279.33725
2137,44,445,0,3,0,90,0,242,6,5036.0,8255.0,6792.252544
2138,50,24,0,8,0,66,0,141,3,2909.0,4195.0,3659.238
2139,15,65,0,3,2,45,0,222,1,2460.0,4163.0,3511.2134880000003
2140,33,188,0,4,0,38,0,559,5,2002.0,4362.0,3733.233525
2141,47,65,1,2,2,40,0,137,13,2646.0,3953.0,3363.372225
2142,32,444,1,5,1,63,0,261,17,5618.0,3911.6666666666665,6851.592
2143,47,423,1,4,0,70,0,585,14,5221.0,3870.3333333333335,8278.2513
2144,4,443,0,9,0,59,0,224,17,2715.0,3829.0,3479.1500159999996
2145,38,23,1,8,2,100,0,177,10,5450.0,14329.0,9849.671225
2146,11,2,1,7,1,25,0,126,7,3091.0,5208.0,4267.704000000001
2147,34,23,1,7,2,96,1,101,9,2326.0,7945.0,774.8471807999999
2148,37,3,1,7,0,1,0,121,5,1187.0,8221.0,2059.7640030000002
2149,42,358,0,9,3,79,1,289,10,3195.0,8497.0,911.916225
2150,10,149,1,0,0,13,0,396,13,3264.0,4796.0,4430.796875999999
2151,11,23,1,7,2,95,0,116,8,1039.0,4196.0,2696.1975039999998
2152,22,65,1,7,2,24,0,113,9,3416.0,5369.0,4498.176375
2153,10,149,1,6,0,38,0,226,10,3485.0,4531.0,4227.414975
2154,15,55,0,3,0,10,0,267,4,3095.0,4121.0,3876.052356
2155,9,141,1,1,0,46,0,288,13,4062.0,5103.0,4845.250656
2156,49,65,0,1,2,100,1,329,5,3030.0,4257.0,582.73467
2157,32,58,0,1,0,16,1,330,6,4781.0,6053.0,862.45124625
2158,4,454,0,5,0,59,0,270,12,1508.0,3315.0,2667.209904
2159,1,358,1,1,3,77,1,269,15,3751.0,6635.0,1330.6194
2160,41,452,0,9,0,88,0,268,10,7034.0,9955.0,8644.687743999999
2161,33,211,0,5,0,7,0,289,16,2546.0,4489.0,3811.7487869999995
2162,27,113,0,4,0,37,0,545,16,3217.0,3883.0,4090.4283
2163,5,283,1,2,0,19,0,113,13,1891.0,5090.0,36.0
2164,40,268,1,9,2,7,0,212,13,1045.0,3661.0,2567.803194
2165,26,24,1,8,0,26,0,191,5,7491.0,10567.0,9201.448725
2166,25,443,1,4,0,95,0,476,8,5021.0,7237.0,6514.717439999999
2167,12,443,1,3,0,63,1,230,6,5496.0,7422.0,993.89268
2168,27,443,1,1,0,98,0,311,10,4055.0,5476.0,5008.099712
2169,11,358,0,3,3,39,0,241,9,4389.0,9080.0,10014.710475
2170,15,152,1,7,0,48,0,135,9,9526.0,12684.0,11177.990064
2171,2,128,1,5,2,86,0,228,12,730.0,4614.0,2861.403776
2172,29,10,1,1,3,21,0,269,8,520.0,1210.0,1131.853275
2173,39,103,0,5,1,92,0,231,15,11453.0,15736.0,13646.509184
2174,46,97,1,9,0,24,0,268,17,1901.0,11305.0,6865.024425
2175,44,10,1,8,3,21,0,123,4,522.0,864.0,814.2393
2176,17,211,1,8,0,13,1,197,11,5451.0,8658.0,1088.7801110999999
2177,45,205,1,1,0,37,0,349,16,2284.0,3288.0,3131.61135
2178,43,452,0,8,0,80,0,179,4,3017.0,4198.0,3702.71135
2179,27,275,0,8,0,27,0,189,1,1039.0,2653.0,2030.09205
2180,44,60,1,4,3,26,0,590,7,283.0,2076.0,1765.904175
2181,5,55,0,7,0,33,0,131,5,2167.0,2907.0,2662.596825
2182,40,469,0,6,0,35,0,295,6,5083.0,6179.0,5914.55655
2183,36,167,1,1,0,99,0,302,15,4779.0,6520.0,5874.1464320000005
2184,3,301,1,1,0,83,0,297,15,1743.0,8811.5,2385.8024960000002
2185,26,469,1,1,0,18,0,292,6,7336.0,11103.0,9516.078297
2186,32,65,1,5,2,88,1,273,14,3345.0,5374.0,685.770624
2187,25,141,1,7,0,61,0,125,9,2459.0,3299.0,2976.5241
2188,43,188,1,4,0,77,0,553,13,4251.0,5558.0,5409.2412
2189,41,294,1,4,2,20,0,597,13,3283.0,5363.0,4814.79355
2190,1,275,1,1,0,36,0,268,11,2912.0,3948.0,3692.515575
2191,20,94,0,0,2,87,0,384,16,1484.0,9905.0,5999.948415999999
2192,20,451,0,5,0,5,1,244,11,4987.0,6793.0,921.3338573999999
2193,36,152,1,7,0,39,0,120,7,7741.0,10547.0,9247.224
2194,11,55,1,6,0,38,0,340,14,2411.0,3982.0,3532.12755
2195,1,403,1,0,0,65,0,358,15,2005.0,2908.0,2789.9982
2196,47,23,1,0,2,50,0,386,16,4995.0,19559.0,12601.471104
2197,5,358,1,9,3,23,1,284,14,3082.0,14480.0,1358.18951625
2198,48,76,1,9,0,59,0,259,14,3577.0,5496.0,4771.11816
2199,26,57,0,0,0,59,0,397,14,5175.0,9299.0,7595.207568000001
2200,48,65,1,5,2,25,1,245,17,5214.0,7910.0,1020.16719
2201,19,24,0,6,0,66,0,275,13,4078.0,5175.0,4858.4349
2202,39,198,0,1,0,51,0,255,16,3148.0,4722.0,4169.443679999999
2203,4,104,0,0,0,11,0,356,16,1286.0,6029.0,4018.948065
2204,45,447,1,1,0,73,0,344,8,2776.0,16423.0,3682.5029999999997
2205,12,244,1,0,0,69,0,369,14,15118.0,26817.0,21152.1915
2206,10,3,0,8,0,56,0,125,2,2899.0,5719.0,4406.476896
2207,36,452,1,5,0,14,0,225,12,5339.0,7349.0,6575.952339
2208,5,268,0,4,2,85,0,513,15,959.0,3780.0,2844.4908800000003
2209,11,358,1,3,3,93,0,286,9,4382.0,11609.0,8169.342720000001
2210,42,358,1,4,3,58,0,589,7,3878.0,14648.0,9795.385728
2211,36,450,1,5,0,90,0,206,17,1984.0,6134.0,4210.38464
2212,12,3,1,2,0,23,0,123,11,2204.0,5248.0,3843.46725
2213,10,294,0,5,2,87,0,255,13,1337.0,2249.0,2020.8052480000001
2214,1,62,0,0,0,66,0,392,16,2808.0,7236.0,5367.8196
2215,37,452,1,5,0,46,0,269,17,4249.0,5959.0,5347.237247999999
2216,16,14,0,6,0,88,1,294,7,5822.0,7557.0,1033.1325312000001
2217,41,152,1,1,0,1,0,296,10,1474.0,2157.0,2113.108668
2218,9,113,1,3,0,93,0,207,1,1415.0,3719.0,2734.3106559999997
2219,31,451,0,8,0,75,0,149,3,6007.0,7466.0,6818.6448
2220,5,14,1,6,0,74,0,266,10,5155.0,6486.0,6031.3968
2221,42,308,0,4,0,7,0,501,11,1755.0,3203.0,2982.431727
2222,46,211,1,0,0,87,0,395,15,6238.0,9107.0,7962.672256
2223,2,3,0,4,0,74,1,646,15,1523.0,3389.0,461.19347999999997
2224,49,101,1,2,0,43,0,163,8,1457.0,2034.0,1897.67664
2225,6,94,1,2,0,98,0,152,15,1005.0,8186.0,4685.926784
2226,42,256,1,5,0,70,0,224,17,1342.0,5373.0,3551.3379
2227,45,58,1,8,0,22,0,129,11,4028.0,5411.0,4841.555775
2228,18,43,1,1,2,17,1,265,8,372.0,6229.0,535.1674779
2229,17,113,0,8,0,14,0,127,2,2910.0,7883.0,5524.027542
2230,8,24,1,2,0,68,1,117,13,7637.0,9966.0,1326.09609
2231,46,55,1,1,0,43,0,270,9,4633.0,8250.0,5558.983344
2232,18,451,1,6,0,30,1,202,10,5117.0,6534.0,916.95137625
2233,44,104,0,2,0,79,0,135,9,1055.0,4158.0,2716.4115
2234,30,443,0,1,0,82,0,341,11,10603.0,13249.0,12103.286272
2235,28,113,0,3,0,23,0,232,9,959.0,4822.0,3117.28725
2236,50,151,1,4,1,47,0,590,8,621.0,2476.0,2126.045664
2237,18,451,1,4,0,27,0,586,11,5465.0,2482.0,7488.840975
2238,36,65,0,6,2,15,0,218,8,689.0,2488.0,1807.589223
2239,1,204,0,1,0,82,0,307,12,3847.0,6178.0,5248.832512
2240,20,55,1,7,0,97,0,118,7,1215.0,2455.0,1926.138368
2241,44,3,1,8,0,79,0,197,11,4698.0,7289.0,6135.1191
2242,43,150,1,8,2,6,0,118,8,3238.0,4330.0,3904.6394969999997
2243,17,74,1,2,0,30,0,157,6,5226.0,6665.0,6093.7674
2244,16,23,1,3,2,43,0,216,4,1675.0,5052.0,3481.8824159999995
2245,32,23,0,6,2,98,0,340,14,1405.0,3439.0,2725.568384
2246,18,423,1,3,0,18,0,277,9,4812.0,14620.0,10000.739826
2247,20,113,0,5,0,23,0,296,15,3329.0,5674.0,4792.239375
2248,12,447,1,4,0,58,0,466,14,4157.0,6979.0,6003.132479999999
2249,22,11,1,2,3,37,0,165,6,405.0,1283.0,1006.986225
2250,1,115,1,0,0,18,0,149,17,1069.0,1652.0,1718.6381190000002
2251,6,452,0,8,0,47,0,134,6,3091.0,4384.0,3848.948064
2252,30,358,1,3,3,86,0,231,9,8438.0,13743.0,11168.306687999999
2253,7,23,0,8,2,35,0,192,3,2372.0,11327.0,7025.941125
2254,15,24,1,3,0,26,1,265,9,3311.0,4520.0,626.0339925
2255,37,443,1,0,0,30,0,382,11,7412.0,9374.0,8762.269425
2256,11,58,1,3,0,27,0,231,2,7513.0,10006.0,8969.769375
2257,3,137,1,9,0,59,0,261,14,13135.0,17528.0,15514.030656
2258,35,358,1,0,3,12,0,350,11,3752.0,11807.5,10178.242074
2259,20,188,1,3,0,14,1,259,8,3897.0,6087.0,788.16967515
2260,17,113,1,4,0,94,0,457,11,1613.0,2404.0,2432.1749760000002
2261,21,447,0,0,0,3,0,374,16,3514.0,7337.0,5807.599182
2262,13,24,0,8,0,47,0,128,8,7897.0,10302.0,9175.677408
2263,14,469,1,8,0,18,0,154,5,6235.0,9462.0,8005.619358
2264,29,124,1,8,0,48,0,183,1,2047.0,2809.0,2594.528064
2265,44,30,1,8,0,56,0,117,11,3127.0,20788.0,12010.289040000001
2266,5,3,0,1,0,53,0,346,12,1363.0,3344.0,2685.025152
2267,46,58,0,1,1,65,0,254,7,2978.0,4298.0,3855.6045
2268,45,283,1,2,0,69,0,140,16,3743.0,5073.0,4509.4995
2269,19,443,1,5,0,5,0,261,17,3394.0,5570.0,4454.174538
2270,22,416,1,4,1,68,0,521,14,1790.0,6067.0,4410.45
2271,24,57,1,2,0,33,0,140,5,3928.0,7667.0,5925.549
2272,37,108,0,6,0,25,0,221,6,2420.0,3213.0,3031.592025
2273,37,186,0,5,0,44,1,279,12,2097.0,6088.0,652.2601463999999
2274,15,452,1,5,0,72,0,202,13,7721.0,10298.0,9130.9779
2275,9,57,0,8,0,34,0,129,3,4291.0,9110.0,6814.431225
2276,49,55,1,6,0,38,0,220,14,3927.0,5651.0,5003.16075
2277,38,23,1,4,1,63,0,514,6,2651.0,4588.0,4094.3133
2278,16,152,1,7,0,60,0,102,7,6218.0,8265.0,7183.227175
2279,2,358,1,5,3,23,1,273,15,2694.0,11005.0,1067.24071125
2280,5,350,1,7,1,8,1,142,6,5947.0,9750.0,1199.16157185
2281,37,403,0,2,0,86,1,148,13,2501.0,3654.0,477.44928
2282,50,55,0,4,0,71,0,599,15,2661.0,4185.0,3986.8587
2283,44,14,1,3,0,81,0,253,1,3063.0,3967.0,3714.08576
2284,47,208,0,7,2,64,0,144,8,1100.0,1455.0,1408.2948
2285,18,198,0,3,0,44,0,286,4,2616.0,3634.0,3390.4116
2286,22,358,0,7,3,95,0,146,9,2013.0,13291.0,7692.499584
2287,23,23,1,6,2,8,0,249,6,1035.0,3714.0,2624.657508
2288,2,175,0,0,0,13,0,382,12,8593.0,11074.0,10226.27727
2289,37,93,0,3,2,22,0,275,8,1909.0,5116.0,3780.834225
2290,24,73,1,9,0,88,0,225,17,1793.0,2513.0,2347.3640960000002
2291,50,350,1,4,1,70,0,613,9,6922.0,11238.0,9604.1583
2292,9,444,1,4,2,32,0,591,17,7896.0,10114.0,9587.281725
2293,28,152,1,6,0,2,1,337,14,1890.0,2840.0,405.75592035
2294,32,24,0,8,0,15,0,195,1,4952.0,6913.0,6127.477191
2295,22,57,0,1,0,93,1,324,11,1905.0,4438.0,517.2906816000001
2296,29,447,1,6,0,75,0,331,6,3751.0,5551.0,4934.9421
2297,50,110,1,7,0,54,0,116,8,750.0,1800.0,1383.1110720000001
2298,24,188,0,4,0,15,0,530,9,4249.0,6553.0,5935.266414
2299,17,23,1,8,0,76,1,130,2,294.0,593.0,85.178115
2300,2,452,0,4,0,18,1,564,14,4119.0,5639.0,817.39275255
2301,48,358,1,6,3,20,0,523,7,4046.0,13455.0,8874.360825
2302,33,23,1,4,1,63,0,482,9,2146.0,5228.0,4130.5968
2303,14,156,0,3,0,12,0,279,6,1514.0,2659.0,2366.513325
2304,47,268,1,5,2,66,1,229,14,2745.0,4479.0,571.13991
2305,25,416,1,8,2,99,1,114,7,4339.0,11627.0,1197.8869056
2306,39,469,1,3,0,79,0,225,6,5251.0,7835.0,6704.2107
2307,4,24,1,3,0,21,0,272,5,5787.0,8104.0,7202.917575
2308,3,205,1,3,0,57,0,291,8,5275.0,7288.0,6535.433808
2309,27,358,0,2,3,58,0,101,7,880.0,8308.0,4668.151392
2310,35,24,1,6,0,37,0,271,11,6992.0,9982.0,8745.42165
2311,42,445,0,4,0,64,0,567,6,3416.0,5620.0,5036.8329
2312,30,358,0,8,3,4,0,183,4,3959.0,14648.0,9489.270978
2313,23,416,1,4,2,40,0,572,10,5017.0,11003.0,8396.734775
2314,17,14,0,7,0,98,0,135,6,4659.0,5663.0,5222.79296
2315,1,23,0,9,2,56,0,241,16,1237.0,4461.0,3074.754816
2316,11,23,1,0,1,98,0,391,12,2133.0,3851.0,3337.823104
2317,32,358,0,0,3,8,0,366,12,5510.0,16571.0,11418.608025
2318,29,198,0,6,2,83,0,224,9,3872.0,5347.0,4767.98784
2319,22,452,0,1,0,62,0,294,9,2758.0,3777.0,3528.7956
2320,26,23,1,4,2,5,0,643,13,1547.0,4335.0,3587.461218
2321,35,0,1,9,2,69,0,203,17,9124.0,11816.0,10583.892
2322,3,451,0,8,0,32,0,103,11,5269.0,6651.0,6054.3861
2323,35,315,1,5,2,8,0,268,17,905.0,3962.0,2705.369436
2324,6,149,1,2,0,62,0,118,8,7240.0,10638.0,3885.829486
2325,42,249,0,9,0,99,0,260,15,3612.0,6134.0,5066.289536
2326,36,471,0,6,2,8,0,307,14,2446.0,3182.0,3124.627506
2327,12,452,1,5,0,13,0,263,13,3905.0,5752.0,5097.270222
2328,22,469,0,1,0,18,0,259,17,4598.0,7464.0,6364.613475
2329,23,152,1,9,0,60,0,256,17,1353.0,2030.0,1906.49645
2330,2,121,1,6,0,30,0,216,5,1081.0,3411.0,2456.9622
2331,23,452,0,2,0,79,1,126,14,6373.0,8927.0,1156.326435
2332,46,458,0,1,0,77,0,333,14,6154.0,9109.0,7895.4282
2333,25,37,1,5,2,56,0,251,12,7514.0,10765.0,9341.300592
2334,46,441,1,4,0,65,0,466,8,2954.0,4849.0,4326.9138
2335,30,294,1,8,2,42,0,169,6,2001.0,9493.0,5881.56552
2336,4,165,1,3,0,92,1,205,3,5001.0,7465.0,952.0703808000001
2337,4,57,0,5,0,2,0,217,14,2923.0,4955.0,4161.093849
2338,29,447,1,4,0,18,0,503,12,5986.0,5588.5,7717.378185
2339,33,80,1,9,0,69,0,282,16,3591.0,6222.0,5144.3865
2340,10,39,1,6,3,50,0,270,9,4780.0,15884.0,10541.330928
2341,35,220,1,3,0,14,0,243,3,5296.0,7312.0,6548.235111
2342,7,93,0,5,2,69,1,290,16,3579.0,8649.0,952.4463300000001
2343,36,165,1,7,0,71,1,146,6,3520.0,5269.0,674.65629
2344,12,93,1,1,2,55,0,263,9,2426.0,4307.0,3609.2818079999997
2345,34,58,1,7,0,25,0,125,5,3299.0,5122.0,4326.765975
2346,9,403,1,0,0,96,0,360,14,1771.0,2925.0,2672.2474239999997
2347,30,469,1,0,2,36,0,351,12,3896.0,4788.0,4686.464475
2348,32,0,1,9,2,89,0,210,15,4675.0,8702.0,6809.047168000001
2349,13,58,1,6,0,6,1,298,12,4364.0,5777.0,806.1063813
2350,19,165,0,7,0,70,0,136,5,1750.0,2418.0,2198.8296
2351,30,80,0,1,0,73,0,310,12,1834.0,3799.0,3098.5812
2352,3,14,1,5,0,31,0,223,12,7909.0,10670.0,9499.840875
2353,5,452,0,5,0,67,0,209,12,3268.0,4050.0,3833.6661
2354,26,65,0,2,2,37,0,134,9,4833.0,7871.0,6475.4907
2355,13,444,1,4,1,52,0,487,5,5336.0,7922.0,7073.746416
2356,40,20,1,6,0,36,0,329,11,7210.0,13915.0,10875.8622
2357,18,55,1,8,0,4,0,138,4,803.0,3478.0,2279.132064
2358,42,74,0,1,0,93,0,320,16,5690.0,8615.0,7376.171264
2359,16,447,1,1,0,18,0,258,15,3119.0,4101.0,3873.0326579999996
2360,10,447,0,2,0,91,0,153,6,1219.0,3447.0,2451.58144
2361,11,23,1,9,1,13,0,246,17,7472.0,11382.0,9688.061097
2362,23,62,0,0,0,96,0,364,15,2417.0,7046.0,5029.12256
2363,3,268,0,9,2,65,1,280,17,1199.0,3336.0,378.875475
2364,19,443,1,5,0,67,0,268,14,5831.0,8476.0,7357.1949
2365,6,175,0,4,0,97,0,512,8,10110.0,15597.0,13183.168768000001
2366,6,452,1,0,0,1,0,390,7,5791.0,7402.0,6993.720558
2367,29,55,0,3,0,88,1,250,7,3514.0,4794.0,651.5175744
2368,25,111,1,2,1,12,0,131,13,1284.0,1620.0,1584.731511
2369,16,268,1,6,0,67,0,242,6,629.0,924.0,1008.7803
2370,44,447,1,2,0,20,0,113,9,4551.0,6331.0,5433.82475
2371,1,39,0,0,3,15,0,360,13,2063.0,4385.0,3587.831181
2372,46,94,1,1,2,36,1,328,8,2316.0,7577.0,789.7895775000001
2373,6,23,1,9,1,33,0,239,10,4646.0,9272.0,7186.9476
2374,44,126,1,3,0,1,0,247,9,3775.0,5463.0,4869.672984000001
2375,49,152,1,4,0,89,0,472,16,1737.0,3604.5,2646.868224
2376,45,455,1,2,0,49,1,128,5,826.0,1746.0,210.83794559999998
2377,21,453,1,7,0,21,0,116,5,3096.0,4087.0,3700.02675
2378,32,65,1,6,2,26,0,320,6,2464.0,4028.0,3559.030125
2379,20,113,1,5,0,79,1,216,17,971.0,5342.0,501.613695
2380,3,151,0,4,0,25,0,500,5,375.0,1074.0,1221.79785
2381,29,24,1,8,0,9,0,105,8,3061.0,4355.0,3815.588403
2382,45,24,1,7,0,47,0,145,9,3439.0,4499.0,4091.2175520000005
2383,44,403,1,7,0,25,0,149,6,2597.0,3568.0,3225.266625
2384,39,23,0,3,2,37,1,225,9,3018.0,8530.0,898.378425
2385,14,23,0,1,2,89,0,277,12,3268.0,11847.0,7730.622592000001
2386,43,447,0,0,0,96,0,350,16,3425.0,5009.0,4507.888
2387,28,23,0,6,2,23,0,267,12,1300.0,3212.0,2519.395725
2388,11,175,0,0,2,24,0,399,13,10574.0,14811.0,13075.23
2389,17,74,1,2,0,33,0,112,11,8051.0,11723.0,9984.8553
2390,15,65,1,7,2,76,0,128,9,3508.0,4985.0,4334.5368
2391,7,58,1,0,0,88,0,361,17,5428.0,7735.0,6853.556864
2392,11,451,1,0,0,83,0,387,13,5317.0,7456.0,6684.14208
2393,39,436,0,0,0,82,0,369,11,253.0,404.0,687.810816
2394,7,137,1,8,0,12,1,135,10,4157.0,6785.0,841.63632795
2395,2,147,1,9,2,99,0,258,15,1214.0,2947.0,2307.9006719999998
2396,22,358,1,7,3,88,0,118,5,4603.0,16427.0,10485.069056
2397,15,443,1,0,0,75,0,359,11,5640.0,8544.0,7384.2119999999995
2398,33,198,1,7,2,59,0,135,9,2168.0,7264.0,2789.92944
2399,3,55,1,2,0,90,0,160,14,3841.0,5984.0,5006.236928
2400,47,458,1,9,0,28,0,288,14,6448.0,9989.0,8496.714975
2401,18,23,0,3,2,84,0,241,1,4563.5,2859.0,2202.02752
2402,17,205,0,4,0,94,0,543,6,2679.0,3712.0,3686.557952
2403,27,23,1,2,2,18,0,172,17,1636.0,6019.0,4005.6093990000004
2404,50,268,1,2,2,42,0,125,14,1787.0,4824.0,3413.145168
2405,40,93,1,4,2,12,1,556,15,2980.0,6071.0,763.16717565
2406,1,30,1,1,0,9,0,348,6,2279.0,4337.0,3657.614202
2407,28,176,0,3,0,76,0,244,4,3072.0,5832.0,4005.5598
2408,25,23,0,8,2,32,0,146,2,1674.0,7327.0,4635.7815
2409,29,14,1,4,0,61,0,573,16,4197.0,6001.0,5623.3584
2410,50,165,1,2,0,68,0,150,8,4559.0,6752.0,5751.9198
2411,6,450,0,2,0,47,0,107,5,2030.0,3165.0,2688.48288
2412,30,448,1,2,0,10,1,138,17,3668.0,4974.0,669.88550475
2413,21,443,0,7,0,78,0,108,9,4382.0,6790.0,5642.0397
2414,38,450,0,7,0,94,0,122,9,2376.0,3958.0,3244.44736
2415,24,93,1,5,1,59,0,122,13,965.0,3589.0,2495.883456
2416,40,275,1,2,0,42,0,122,15,897.0,3911.0,2513.420496
2417,18,162,1,9,1,11,0,224,13,8364.0,11466.0,10150.874811
2418,10,100,0,8,0,9,0,105,6,2813.0,4186.0,7236.3316305
